Date,JPM,BAC,WFC,C
2018-07-27,93.36886596679688,25.6610050201416,46.78862380981445,54.492374420166016
2018-07-30,93.93215942382812,25.867542266845703,46.67689514160156,54.94844436645508
2018-07-31,92.49980926513672,25.51228904724121,45.71926498413086,54.64439010620117
2018-08-01,93.07115936279297,25.817981719970703,46.00654602050781,54.67479705810547
2018-08-02,93.4654312133789,25.842763900756836,46.51729202270508,54.606388092041016
2018-08-03,94.22185516357422,26.032779693603516,46.9482307434082,55.37129592895508
2018-08-06,94.24598693847656,26.04104232788086,46.99610900878906,55.3789176940918
2018-08-07,94.59203338623047,26.032779693603516,46.940250396728516,55.386592864990234
2018-08-08,94.78514099121094,26.27236557006836,47.23551940917969,55.75374221801758
2018-08-09,94.05288696289062,26.107141494750977,46.97827911376953,55.057708740234375
2018-08-10,93.12744903564453,25.768402099609375,46.66476821899414,53.74205780029297
2018-08-13,91.64682006835938,25.181819915771484,46.31106948852539,52.900657653808594
2018-08-14,92.2583999633789,25.43793487548828,46.680843353271484,53.55082321166992
2018-08-15,91.49392700195312,25.08268165588379,46.616539001464844,52.51055145263672
2018-08-16,92.3549575805664,25.38010025024414,47.155128479003906,53.206600189208984
2018-08-17,92.3549575805664,25.396623611450195,47.3159065246582,53.2907600402832
2018-08-20,92.23424530029297,25.504030227661133,47.45256042480469,53.94856643676758
2018-08-21,92.79754638671875,25.62795066833496,47.39628982543945,54.491661071777344
2018-08-22,92.51589965820312,25.594905853271484,47.565101623535156,54.39986038208008
2018-08-23,92.3227767944336,25.47924041748047,47.12297439575195,54.16274642944336
2018-08-24,92.28255462646484,25.520553588867188,47.17924880981445,54.055660247802734
2018-08-27,93.91607666015625,25.867542266845703,47.508827209472656,55.37129592895508
2018-08-28,93.45738220214844,25.83449935913086,47.48472213745117,55.363624572753906
2018-08-29,93.15160369873047,25.72709846496582,47.39628982543945,55.47837829589844
2018-08-30,92.69294738769531,25.619693756103516,46.994354248046875,54.6599235534668
2018-08-31,92.2020492553711,25.55359649658203,47.01044464111328,54.491661071777344
2018-09-04,92.6607437133789,25.72709846496582,47.26768112182617,54.61404037475586
2018-09-05,92.2101058959961,25.76014518737793,47.38825988769531,54.43809509277344
2018-09-06,91.81581115722656,25.610706329345703,46.568302154541016,53.62732696533203
2018-09-07,91.99284362792969,25.619016647338867,46.14226531982422,53.26781463623047
2018-09-10,91.5019760131836,25.585805892944336,46.19048309326172,53.260154724121094
2018-09-11,92.08135986328125,25.610706329345703,46.12617874145508,53.107177734375
2018-09-12,90.9950180053711,25.26203727722168,44.968589782714844,53.933265686035156
2018-09-13,91.3490982055664,25.021289825439453,44.21296691894531,53.65790557861328
2018-09-14,91.33300018310547,25.21222496032715,43.99591064453125,53.956207275390625
2018-09-17,91.6065902709961,25.137516021728516,43.65829086303711,54.21628189086914
2018-09-18,91.97673797607422,25.079402923583984,43.81101989746094,54.58344268798828
2018-09-19,94.6483383178711,25.735233306884766,44.38981246948242,56.388614654541016
2018-09-20,95.46107482910156,25.892969131469727,44.655086517333984,57.20704650878906
2018-09-21,94.83342742919922,25.760141372680664,44.20491409301758,56.717525482177734
2018-09-24,93.92412567138672,25.519392013549805,43.61808776855469,56.48039245605469
2018-09-25,93.6585693359375,25.461280822753906,43.59397888183594,56.22798538208008
2018-09-26,92.55613708496094,25.01298713684082,42.73383331298828,55.417179107666016
2018-09-27,92.15376281738281,24.85525894165039,42.46051025390625,55.799617767333984
2018-09-28,90.80187225341797,24.456771850585938,42.25151062011719,54.87409210205078
2018-10-01,91.33300018310547,24.6145076751709,42.0023078918457,55.01943588256836
2018-10-02,91.71121215820312,24.556398391723633,41.905853271484375,54.91999435424805
2018-10-03,92.57221984863281,24.905065536499023,42.323856353759766,55.34833908081055
2018-10-04,93.40685272216797,25.26203727722168,43.01519012451172,55.54722595214844
2018-10-05,92.8801498413086,25.096006393432617,42.75794219970703,55.39423370361328
2018-10-08,93.4473876953125,25.129215240478516,43.14381408691406,55.524269104003906
2018-10-09,92.79911041259766,24.88846206665039,43.03126907348633,54.988834381103516
2018-10-10,90.32760620117188,24.274139404296875,42.14700698852539,53.50492477416992
2018-10-11,87.62112426757812,23.54359245300293,41.35116958618164,52.30403137207031
2018-10-12,86.6649169921875,23.62660026550293,41.889774322509766,53.42079162597656
2018-10-15,86.17060089111328,23.178314208984375,42.798152923583984,52.93889617919922
2018-10-16,88.0181884765625,23.68471908569336,43.192047119140625,53.32135009765625
2018-10-17,88.99867248535156,23.991880416870117,43.778873443603516,53.42079162597656
2018-10-18,87.58868408203125,23.4522762298584,42.68559646606445,52.48762130737305
2018-10-19,87.44282531738281,23.510387420654297,42.516788482666016,52.671173095703125
2018-10-22,86.18682098388672,22.73002815246582,41.519996643066406,50.934844970703125
2018-10-23,85.28736114501953,22.431163787841797,41.4476432800293,50.277042388916016
2018-10-24,83.69910430908203,21.74212646484375,40.34633255004883,48.80077362060547
2018-10-25,84.97132873535156,22.074190139770508,41.688804626464844,49.69571304321289
2018-10-26,83.80443572998047,21.90815544128418,41.19843673706055,49.11438751220703
2018-10-29,84.96321105957031,22.09079360961914,41.986236572265625,49.221473693847656
2018-10-30,86.46234130859375,22.2319278717041,42.356021881103516,49.359153747558594
2018-10-31,88.34228515625,22.82964515686035,42.79010772705078,50.07051467895508
2018-11-01,88.30988311767578,23.086997985839844,43.05537414550781,50.35353088378906
2018-11-02,87.82368469238281,23.153413772583008,43.09557342529297,50.76942443847656
2018-11-05,88.39901733398438,23.294536590576172,43.13577651977539,51.83226013183594
2018-11-06,88.8122787475586,23.419065475463867,43.04734802246094,51.3547477722168
2018-11-07,90.33570861816406,23.693021774291992,43.07146072387695,52.571624755859375
2018-11-08,91.06499481201172,23.966976165771484,43.07956314086914,52.201934814453125
2018-11-09,90.1817626953125,23.676414489746094,42.98231506347656,50.64619445800781
2018-11-12,88.28557586669922,23.037185668945312,42.42316818237305,49.452430725097656
2018-11-13,88.80419158935547,23.045490264892578,42.73921585083008,49.891422271728516
2018-11-14,86.97283935546875,22.588890075683594,42.26109313964844,48.905609130859375
2018-11-15,89.19314575195312,23.161714553833008,42.80403518676758,49.752803802490234
2018-11-16,89.12832641601562,23.037185668945312,42.90127944946289,50.02234649658203
2018-11-19,89.80899810791016,23.037185668945312,43.20922088623047,49.76821517944336
2018-11-20,87.88041687011719,22.73002815246582,42.57714080810547,48.15855026245117
2018-11-21,87.22404479980469,22.638708114624023,42.48799514770508,48.420413970947266
2018-11-23,86.42182159423828,22.389650344848633,42.001773834228516,47.55782699584961
2018-11-26,88.53677368164062,22.879451751708984,42.852657318115234,49.0827522277832
2018-11-27,88.90955352783203,23.028888702392578,43.103878021240234,48.874813079833984
2018-11-28,89.89814758300781,23.601701736450195,44.04391098022461,50.507568359375
2018-11-29,89.18504333496094,23.277938842773438,43.79269027709961,49.98385238647461
2018-11-30,90.1007308959961,23.576799392700195,43.987178802490234,49.899131774902344
2018-12-03,90.95156860351562,23.693021774291992,43.95477294921875,50.184104919433594
2018-12-04,86.89180755615234,22.406259536743164,41.961246490478516,47.95060348510742
2018-12-06,85.23873901367188,21.938764572143555,41.40208435058594,46.25625228881836
2018-12-07,83.69910430908203,21.22917938232422,40.729469299316406,44.93925857543945
2018-12-10,82.13516235351562,20.66985511779785,39.54633331298828,43.95343017578125
2018-12-11,81.33293914794922,20.519590377807617,38.70353698730469,43.29879379272461
2018-12-12,81.85963439941406,20.469499588012695,38.687339782714844,43.11396026611328
2018-12-13,81.94070434570312,20.369321823120117,38.11196517944336,42.95222854614258
2018-12-14,81.26810455322266,20.43610954284668,37.71487808227539,42.37459945678711
2018-12-17,80.23087310791016,20.427762985229492,37.77161407470703,41.78157043457031
2018-12-18,79.85004425048828,20.427762985229492,37.698673248291016,41.535118103027344
2018-12-19,78.83709716796875,20.185672760009766,37.00984191894531,40.68022918701172
2018-12-20,78.15641784667969,20.127233505249023,37.309696197509766,40.256649017333984
2018-12-21,76.30888366699219,19.509475708007812,36.564144134521484,38.69319152832031
2018-12-24,74.66389465332031,18.975194931030273,35.33238220214844,37.93844223022461
2018-12-26,77.75934600830078,20.127233505249023,36.94501876831055,39.61739730834961
2018-12-27,78.634521484375,20.344282150268555,36.89640808105469,39.87154769897461
2018-12-28,78.46434020996094,20.360979080200195,37.0989990234375,39.91776657104492
2018-12-31,79.10450744628906,20.56967544555664,37.34210968017578,40.09490203857422
2019-01-02,80.4739761352539,20.836814880371094,38.03903579711914,41.22704315185547
2019-01-03,79.33029174804688,20.502891540527344,37.73918914794922,40.47999954223633
2019-01-04,82.2548599243164,21.354398727416992,38.85749816894531,42.459320068359375
2019-01-07,82.31202697753906,21.337705612182617,38.606292724609375,42.82899475097656
2019-01-08,82.15680694580078,21.29596710205078,38.52526092529297,42.713478088378906
2019-01-09,82.01795959472656,21.50466537475586,38.735958099365234,43.42201614379883
2019-01-10,82.00975799560547,21.479618072509766,38.6954460144043,43.46824264526367
2019-01-11,81.61764526367188,21.73006820678711,38.79267501831055,43.66077423095703
2019-01-14,82.45909118652344,22.013896942138672,39.23838424682617,45.385955810546875
2019-01-15,83.0635986328125,22.164165496826172,38.6306037902832,47.27286911010742
2019-01-16,83.73345947265625,23.75029754638672,39.65978240966797,47.89669418334961
2019-01-17,84.07654571533203,24.201095581054688,39.8947868347168,48.11235046386719
2019-01-18,85.4408187866211,24.459884643554688,40.52688217163086,48.61294937133789
2019-01-22,84.09291076660156,24.284578323364258,40.40532684326172,47.63483428955078
2019-01-23,83.88048553466797,24.142662048339844,40.61602783203125,47.850502014160156
2019-01-24,83.92949676513672,24.276229858398438,40.5025749206543,48.29718017578125
2019-01-25,84.46051025390625,24.693634033203125,40.624122619628906,49.30611038208008
2019-01-28,84.86079406738281,24.735374450683594,40.37290954589844,49.175174713134766
2019-01-29,85.09768676757812,24.535017013549805,40.39722442626953,48.68226623535156
2019-01-30,85.29376220703125,24.26787757873535,40.59172058105469,49.46013259887695
2019-01-31,84.55036926269531,23.766992568969727,39.99477767944336,49.64497756958008
2019-02-01,84.86079406738281,23.691862106323242,39.99477767944336,49.38127517700195
2019-02-04,85.1630630493164,24.10926628112793,40.11743927001953,49.683746337890625
2019-02-05,84.78729248046875,24.025787353515625,40.28915786743164,49.489871978759766
2019-02-06,84.74642181396484,23.98404884338379,40.24827194213867,49.551902770996094
2019-02-07,83.63543701171875,23.574989318847656,39.316062927246094,48.71427917480469
2019-02-08,82.80218505859375,23.616731643676758,38.964454650878906,48.09381103515625
2019-02-11,82.4100570678711,23.71690559387207,38.964454650878906,47.7835807800293
2019-02-12,83.8151626586914,23.950653076171875,40.10926055908203,48.6057014465332
2019-02-13,84.2154312133789,23.958999633789062,40.0847282409668,48.89266586303711
2019-02-14,83.6681137084961,23.70020866394043,39.67586135864258,48.41178894042969
2019-02-15,86.22504425048828,24.301271438598633,40.24827194213867,49.84662628173828
2019-02-19,85.92276763916016,24.317968368530273,40.379093170166016,49.93193817138672
2019-02-20,86.33940124511719,24.551712036132812,40.73073959350586,50.13359451293945
2019-02-21,86.1596908569336,24.451539993286133,40.52629852294922,49.885406494140625
2019-02-22,85.7757339477539,24.276229858398438,40.0847282409668,49.74580001831055
2019-02-25,86.67434692382812,24.434846878051758,40.608070373535156,50.04827117919922
2019-02-26,86.01263427734375,24.451539993286133,40.55082702636719,49.730289459228516
2019-02-27,85.90645599365234,24.651893615722656,40.804325103759766,49.947452545166016
2019-02-28,85.25289916992188,24.400171279907227,40.796146392822266,49.621707916259766
2019-03-01,85.31008911132812,24.593154907226562,40.91062927246094,50.001747131347656
2019-03-04,85.1140365600586,24.35821533203125,40.976043701171875,49.443328857421875
2019-03-05,85.04869079589844,24.400171279907227,40.796146392822266,48.80735778808594
2019-03-06,84.73009490966797,24.198795318603516,40.738895416259766,48.48160171508789
2019-03-07,84.11741638183594,23.955463409423828,40.624427795410156,48.00850296020508
2019-03-08,84.15008544921875,24.039369583129883,40.72254943847656,48.13258361816406
2019-03-11,85.24475860595703,24.28270149230957,40.689842224121094,48.32649612426758
2019-03-12,84.99150085449219,24.28270149230957,40.59989547729492,48.71427917480469
2019-03-13,85.27740478515625,24.576377868652344,40.82067108154297,49.365760803222656
2019-03-14,86.0534896850586,24.719013214111328,41.172306060791016,49.7225341796875
2019-03-15,87.04195404052734,24.58476448059082,41.42578887939453,50.56016540527344
2019-03-18,87.56477355957031,25.021081924438477,42.30074691772461,51.134098052978516
2019-03-19,87.24617004394531,24.878440856933594,42.039085388183594,50.90140914916992
2019-03-20,85.38361358642578,24.030977249145508,41.213191986083984,49.86989212036133
2019-03-21,84.03573608398438,23.645008087158203,40.77161407470703,49.567413330078125
2019-03-22,81.4951171875,22.663297653198242,39.50414276123047,47.29495620727539
2019-03-25,80.81710052490234,22.520652770996094,39.316062927246094,46.79083251953125
2019-03-26,81.62581634521484,22.83110237121582,40.076541900634766,47.481101989746094
2019-03-27,81.34809112548828,22.680078506469727,39.88029861450195,47.10106658935547
2019-03-28,82.27118682861328,22.93180274963379,40.14195251464844,48.0705451965332
2019-03-29,82.69599151611328,23.14995574951172,39.51231002807617,48.256690979003906
2019-04-01,85.48164367675781,23.94707489013672,39.91299819946289,49.91643524169922
2019-04-02,85.89009857177734,24.223966598510742,39.42236328125,49.96296310424805
2019-04-03,86.06165313720703,24.198795318603516,39.95389938354492,50.45932388305664
2019-04-04,86.8930435180664,24.458906173706055,40.2073860168457,51.04877853393555
2019-04-05,86.68726348876953,24.400171279907227,39.88847351074219,50.83938217163086
2019-04-08,86.9671401977539,24.475692749023438,39.97024917602539,51.24267578125
2019-04-09,86.32508087158203,24.240751266479492,39.36512756347656,50.56791687011719
2019-04-10,86.71195983886719,24.39177703857422,39.078922271728516,50.816104888916016
2019-04-11,87.44458770751953,24.39177703857422,39.03805160522461,51.11858367919922
2019-04-12,91.54393005371094,25.314762115478516,38.015892028808594,52.28971481323242
2019-04-15,90.49850463867188,25.037866592407227,38.24485397338867,52.25869369506836
2019-04-16,91.453369140625,25.07142448425293,38.964454650878906,53.75555419921875
2019-04-17,94.08750915527344,25.197288513183594,38.88267517089844,54.56216812133789
2019-04-18,93.39603424072266,25.197288513183594,38.90720748901367,54.03477096557617
2019-04-22,93.51127624511719,25.21407127380371,38.645538330078125,53.584938049316406
2019-04-23,93.62652587890625,25.230852127075195,38.719120025634766,53.67024612426758
2019-04-24,93.4701156616211,25.18889617919922,38.825439453125,53.383277893066406
2019-04-25,93.51950073242188,25.239242553710938,38.84996795654297,53.30571746826172
2019-04-26,94.22742462158203,25.465789794921875,39.217952728271484,53.91067123413086
2019-04-29,95.58563995361328,25.81820297241211,39.471431732177734,55.08955001831055
2019-04-30,95.52803039550781,25.658775329589844,39.58591842651367,54.83361053466797
2019-05-01,94.79540252685547,25.39027214050293,39.438720703125,54.25967788696289
2019-05-02,95.00120544433594,25.591651916503906,39.495967864990234,54.56992721557617
2019-05-03,95.58563995361328,25.767852783203125,39.78215789794922,55.16315841674805
2019-05-06,94.73778533935547,25.56647491455078,39.602272033691406,54.960208892822266
2019-05-07,93.19022369384766,25.104991912841797,38.57192611694336,53.20390701293945
2019-05-08,92.69635009765625,25.004301071166992,38.432918548583984,53.25075149536133
2019-05-09,92.62223052978516,24.928789138793945,38.58979034423828,52.79021453857422
2019-05-10,92.6140365600586,24.8197078704834,38.92831039428711,53.0009651184082
2019-05-13,90.09516143798828,23.703744888305664,38.25129318237305,50.25334167480469
2019-05-14,90.8113021850586,24.014198303222656,38.383399963378906,50.940250396728516
2019-05-15,90.46556854248047,23.737306594848633,37.846736907958984,50.63582992553711
2019-05-16,91.626220703125,23.98902702331543,37.896270751953125,51.50226593017578
2019-05-17,91.18174743652344,23.829605102539062,37.73115158081055,50.79194259643555
2019-05-20,91.65914916992188,23.829605102539062,37.52473449707031,50.70607376098633
2019-05-21,91.97196197509766,24.072933197021484,38.25129318237305,51.580326080322266
2019-05-22,91.2228775024414,23.90511703491211,38.061405181884766,50.471920013427734
2019-05-23,89.42839813232422,23.292600631713867,37.615562438964844,49.87866973876953
2019-05-24,90.30918884277344,23.645008087158203,38.11919403076172,50.26115036010742
2019-05-28,89.3296127319336,23.41006851196289,37.64033508300781,49.792808532714844
2019-05-29,89.08267974853516,23.28420639038086,37.54951095581055,49.73036575317383
2019-05-30,88.1277847290039,22.78915023803711,37.194488525390625,49.65230941772461
2019-05-31,87.22232055664062,22.319276809692383,36.63306427001953,48.512672424316406
2019-06-03,87.63389587402344,22.386404037475586,36.75690841674805,48.87173080444336
2019-06-04,90.33389282226562,23.426849365234375,37.714637756347656,51.42420959472656
2019-06-05,90.65492248535156,23.418458938598633,37.863243103027344,51.34614944458008
2019-06-06,90.85247039794922,23.519691467285156,37.91278076171875,51.88475799560547
2019-06-07,89.8564453125,23.224430084228516,37.673370361328125,51.275901794433594
2019-06-10,90.8277587890625,23.679981231689453,38.201759338378906,52.392127990722656
2019-06-11,91.10765838623047,23.823389053344727,38.19350051879883,52.9853515625
2019-06-12,89.9469985961914,23.5787410736084,37.07890319824219,52.15013885498047
2019-06-13,90.16921997070312,23.570308685302734,37.39263916015625,52.36090087890625
2019-06-14,90.39974212646484,23.6546688079834,37.64033508300781,52.67312240600586
2019-06-17,89.90582275390625,23.561874389648438,37.37613296508789,51.939388275146484
2019-06-18,91.1323471069336,24.14396095275879,38.061405181884766,53.06341552734375
2019-06-19,90.47380828857422,23.890878677368164,37.68986129760742,52.75898742675781
2019-06-20,90.70429229736328,23.848697662353516,37.863243103027344,53.15707015991211
2019-06-21,90.0869369506836,23.722158432006836,38.71363830566406,53.055606842041016
2019-06-24,89.44486999511719,23.60405158996582,38.201759338378906,52.61848068237305
2019-06-25,88.70402526855469,23.418458938598633,38.094425201416016,51.939388275146484
2019-06-26,89.29669189453125,23.545000076293945,37.81370162963867,52.47016906738281
2019-06-27,89.59302520751953,23.79808807373047,38.218265533447266,53.19611358642578
2019-06-28,92.02958679199219,24.464529037475586,39.06866455078125,54.66358184814453
2019-07-01,93.57714080810547,24.818843841552734,39.374141693115234,55.217803955078125
2019-07-02,93.67591857910156,24.59107208251953,38.994346618652344,54.98362350463867
2019-07-03,93.52670288085938,24.506711959838867,39.34938049316406,55.30364990234375
2019-07-05,94.08212280273438,24.683862686157227,39.4401969909668,55.732975006103516
2019-07-08,93.5681381225586,24.633251190185547,39.242042541503906,55.5222282409668
2019-07-09,93.96607971191406,24.759794235229492,39.489723205566406,55.857872009277344
2019-07-10,93.69249725341797,24.481403350830078,38.92831039428711,55.5222282409668
2019-07-11,94.5877914428711,24.768230438232422,38.9200439453125,55.89689636230469
2019-07-12,95.58258819580078,24.84415054321289,39.101688385009766,56.021785736083984
2019-07-15,94.42201232910156,24.650121688842773,38.565025329589844,55.97494888305664
2019-07-16,95.4333724975586,24.45609474182129,37.40089416503906,55.6705322265625
2019-07-17,94.49659729003906,24.624807357788086,37.32658767700195,55.28022384643555
2019-07-18,95.06031036376953,24.869457244873047,37.83021926879883,56.03741455078125
2019-07-19,94.12357330322266,24.80196762084961,38.003604888916016,55.35829162597656
2019-07-22,94.72871398925781,24.94538116455078,38.3751335144043,55.506622314453125
2019-07-23,96.46133422851562,25.519033432006836,38.96958541870117,56.193511962890625
2019-07-24,96.85094451904297,25.873348236083984,40.001609802246094,56.98970031738281
2019-07-25,95.92247772216797,25.594959259033203,39.70440673828125,55.725154876708984
2019-07-26,96.34525299072266,25.95770835876465,40.70340347290039,56.32621765136719
2019-07-29,96.03852844238281,25.746809005737305,39.861263275146484,56.01397705078125
2019-07-30,95.82299041748047,26.058940887451172,40.08418273925781,55.97494888305664
2019-07-31,96.16287994384766,25.881778717041016,39.968597412109375,55.54564666748047
2019-08-01,93.62617492675781,24.877897262573242,38.85399627685547,53.35222625732422
2019-08-02,93.61788177490234,24.78510093688965,39.1677360534668,53.171348571777344
2019-08-05,90.83248138427734,23.688411712646484,38.094425201416016,51.26029586791992
2019-08-06,91.54541015625,23.975236892700195,38.746665954589844,52.1017951965332
2019-08-07,89.55582427978516,23.52812957763672,37.82196044921875,51.22882843017578
2019-08-08,91.0728988647461,23.941492080688477,38.74037170410156,52.48714065551758
2019-08-09,90.97342681884766,23.899314880371094,38.65687942504883,51.94449996948242
2019-08-12,89.26570129394531,23.317222595214844,37.93050765991211,50.52103805541992
2019-08-13,90.64180755615234,23.384714126586914,38.373008728027344,50.98503875732422
2019-08-14,86.8781967163086,22.28803062438965,36.711524963378906,48.29540252685547
2019-08-15,87.20979309082031,22.144617080688477,36.21891403198242,48.22462463378906
2019-08-16,89.2988510131836,22.802627563476562,37.06218338012695,49.92333984375
2019-08-19,90.10295104980469,23.005090713500977,37.780216217041016,50.57607650756836
2019-08-20,88.95894622802734,22.541109085083008,37.30430603027344,49.87615966796875
2019-08-21,89.2076644897461,22.71826171875,37.57148361206055,49.742454528808594
2019-08-22,90.12784576416016,22.937606811523438,38.08913803100586,50.26150894165039
2019-08-23,87.88956451416016,22.330209732055664,37.08723068237305,48.72007751464844
2019-08-26,88.59423828125,22.591726303100586,37.554786682128906,49.32564163208008
2019-08-27,87.6574478149414,22.330209732055664,37.36275863647461,48.49201583862305
2019-08-28,88.53616333007812,22.650779724121094,37.96391296386719,49.042518615722656
2019-08-29,90.54232025146484,23.055709838867188,38.565040588378906,50.25364303588867
2019-08-30,91.0728988647461,23.207557678222656,38.88230895996094,50.607547760009766
2019-09-03,89.99517822265625,22.819499969482422,38.48154830932617,49.87615966796875
2019-09-04,91.08119201660156,23.19068145751953,38.823875427246094,50.552486419677734
2019-09-05,93.1536636352539,23.878509521484375,39.75898361206055,52.172550201416016
2019-09-06,93.35259246826172,23.547334671020508,39.3665771484375,51.88157272338867
2019-09-09,95.66551971435547,24.31158447265625,40.4185791015625,54.09934997558594
2019-09-10,96.88410186767578,24.92298126220703,40.335086822509766,54.24877166748047
2019-09-11,97.14937591552734,25.016382217407227,40.78593826293945,54.18586349487305
2019-09-12,97.74626922607422,25.194717407226562,40.61895751953125,54.500423431396484
2019-09-13,99.66952514648438,25.61929702758789,40.84437942504883,55.35765075683594
2019-09-16,98.78250122070312,25.5853328704834,40.894474029541016,54.9172477722168
2019-09-17,98.29339599609375,25.423988342285156,40.710792541503906,54.64200210571289
2019-09-18,99.27989196777344,25.47493553161621,40.85273742675781,55.1217155456543
2019-09-19,98.96488189697266,25.322086334228516,40.836021423339844,54.83860397338867
2019-09-20,98.56694793701172,25.126781463623047,40.602264404296875,54.53975296020508
2019-09-23,98.55036926269531,25.06734275817871,40.877777099609375,54.6970329284668
2019-09-24,97.26542663574219,24.57482147216797,40.61895751953125,53.399410247802734
2019-09-25,97.82086944580078,24.83806610107422,41.12826919555664,54.5633430480957
2019-09-26,97.01675415039062,24.736160278320312,40.802635192871094,54.351016998291016
2019-09-27,97.5887451171875,24.92298126220703,42.33889389038086,54.62626266479492
2019-09-30,97.56388854980469,24.770132064819336,42.11347198486328,54.3274040222168
2019-10-01,95.78983306884766,24.15024185180664,40.96126937866211,53.59602737426758
2019-10-02,93.8831558227539,23.640743255615234,40.468666076660156,52.10966110229492
2019-10-03,93.74946594238281,23.615266799926758,40.477020263671875,52.45567321777344
2019-10-04,95.78004455566406,24.090801239013672,41.08649826049805,53.61961364746094
2019-10-07,95.57112884521484,24.03985023498535,40.752540588378906,53.59602737426758
2019-10-08,93.44026947021484,23.462413787841797,39.92595672607422,52.219757080078125
2019-10-09,94.11714172363281,23.68320083618164,40.20149230957031,53.02980041503906
2019-10-10,95.43743896484375,24.158733367919922,40.61895751953125,53.96566390991211
2019-10-11,97.05020904541016,24.54935073852539,41.08649826049805,55.12958526611328
2019-10-14,97.30924987792969,24.744651794433594,41.13660430908203,55.23969268798828
2019-10-15,100.2423095703125,25.24566650390625,41.83793640136719,56.01041030883789
2019-10-16,100.00833129882812,25.61929702758789,41.40378189086914,54.65772247314453
2019-10-17,100.56819915771484,25.695722579956055,41.42048263549805,54.736366271972656
2019-10-18,100.7436752319336,25.772144317626953,41.721046447753906,54.846458435058594
2019-10-21,103.24223327636719,26.34108543395996,42.130165100097656,56.47441101074219
2019-10-22,104.27841186523438,26.493934631347656,42.26374053955078,56.67100524902344
2019-10-23,104.55416870117188,26.680753707885742,42.52257537841797,56.977718353271484
2019-10-24,104.47897338867188,26.629804611206055,42.66451644897461,56.859764099121094
2019-10-25,105.31458282470703,26.935497283935547,43.05692672729492,57.54397201538086
2019-10-28,105.71571350097656,27.03740119934082,43.12372970581055,57.87425994873047
2019-10-29,105.64884948730469,27.232707977294922,43.55787658691406,57.481056213378906
2019-10-30,105.06390380859375,26.850584030151367,43.44099044799805,57.38666534423828
2019-10-31,104.3870620727539,26.553377151489258,43.107025146484375,56.513729095458984
2019-11-01,106.79368591308594,27.003435134887695,43.56623458862305,58.48595428466797
2019-11-04,107.6460189819336,27.5129337310791,44.017086029052734,59.5235710144043
2019-11-05,107.87999725341797,27.869577407836914,44.5013313293457,59.27011489868164
2019-11-06,108.0471420288086,27.84410858154297,44.91880798339844,58.945350646972656
2019-11-07,108.63207244873047,28.21773910522461,45.51727294921875,60.04632568359375
2019-11-08,108.94961547851562,28.243209838867188,45.6015625,60.291873931884766
2019-11-11,108.56519317626953,28.17528533935547,45.55941390991211,59.87999725341797
2019-11-12,107.93011474609375,28.098859786987305,45.70271682739258,59.4601936340332
2019-11-13,107.36190032958984,27.84410858154297,44.91880798339844,58.5413932800293
2019-11-14,107.4621810913086,27.767681121826172,45.08738708496094,58.48595428466797
2019-11-15,108.23931121826172,27.962987899780273,45.34869384765625,58.929534912109375
2019-11-18,109.15013122558594,27.98846435546875,45.51727294921875,58.929534912109375
2019-11-19,109.11673736572266,27.971479415893555,45.542564392089844,59.262176513671875
2019-11-20,108.32286071777344,27.75918960571289,45.12953186035156,58.5413932800293
2019-11-21,108.57353973388672,27.88656997680664,45.14638900756836,58.533477783203125
2019-11-22,109.2922134399414,28.17528533935547,45.753292083740234,59.30179214477539
2019-11-25,109.87714385986328,28.421541213989258,45.694278717041016,59.943359375
2019-11-26,110.02752685546875,28.31963348388672,45.35712432861328,59.76911926269531
2019-11-27,110.35346221923828,28.37908363342285,45.80387496948242,59.97503662109375
2019-11-29,110.10276794433594,28.29416847229004,45.90501022338867,59.49980163574219
2019-12-02,109.86042785644531,28.387575149536133,45.19697189331055,59.024574279785156
2019-12-03,108.44821166992188,27.88656997680664,44.320335388183594,58.082000732421875
2019-12-04,110.5874252319336,28.149810791015625,44.87665557861328,58.794864654541016
2019-12-05,111.18910217285156,28.252269744873047,44.86823654174805,59.175048828125
2019-12-06,112.8436279296875,28.747467041015625,45.82915115356445,60.04632568359375
2019-12-09,112.31719970703125,28.610864639282227,45.449832916259766,59.66611862182617
2019-12-10,112.39238739013672,28.627933502197266,45.25596618652344,60.02256774902344
2019-12-11,112.12498474121094,28.721851348876953,44.81766128540039,59.84041213989258
2019-12-12,115.33380126953125,29.60980987548828,45.820716857910156,61.028472900390625
2019-12-13,114.32272338867188,29.40489387512207,45.34025573730469,60.50572204589844
2019-12-16,114.76559448242188,29.626880645751953,45.70271682739258,60.9176025390625
2019-12-17,115.4675064086914,29.917171478271484,45.80387496948242,61.575008392333984
2019-12-18,115.35051727294922,29.976940155029297,45.23910903930664,61.71757888793945
2019-12-19,114.77393341064453,29.8403377532959,45.20539855957031,61.939369201660156
2019-12-20,114.68202209472656,29.8488712310791,44.9525146484375,62.184898376464844
2019-12-23,114.6485824584961,30.028169631958008,45.35712432861328,62.38292694091797
2019-12-24,114.96611022949219,30.070863723754883,45.36555480957031,62.248260498046875
2019-12-26,116.18614196777344,30.326997756958008,45.643707275390625,63.23045349121094
2019-12-27,116.26973724365234,30.181846618652344,45.449832916259766,63.10368728637695
2019-12-30,115.84354400634766,30.01109504699707,45.18010330200195,62.976951599121094
